102  261 No 261 105749       322
103  261 Lr 261 106883       215
104  261 Rf 261 108766.556     30.864
105  261 Db 261 112056       248
106  261 Sg 261 116117       135
107  261 Bh 261 121664       247
101  262 Md 262 108865       625
102  262 No 262 107301       480
103  262 Lr 262 109634       215
104  262 Rf 262 109925       304
105  262 Db 262 114084       195
106  262 Sg 262 116398       304
107  262 Bh 262 122892       370
102  263 No 263 110552       526
103  263 Lr 263 111293       387
104  263 Rf 263 112547       196
105  263 Db 263 114988       181
106  263 Sg 263 118322       133
107  263 Bh 263 123035       394
108  263 Hs 263 128558       374
102  264 No 264 112345       686
103  264 Lr 264 114038       468
104  264 Rf 264 113985       480
105  264 Db 264 117404       248
106  264 Sg 264 118931       304
107  264 Bh 264 124604       297
108  264 Hs 264 128394.885     47.070
103  265 Lr 265 115839       766
104  265 Rf 265 116704       456
105  265 Db 265 118601       304
106  265 Sg 265 121114.693     61.917
107  265 Bh 265 125147       407
108  265 Hs 265 130085       145
109  265 Mt 265 136151       495
103  266 Lr 266 119305       703
104  266 Rf 266 117956       578
105  266 Db 266 121029       387
106  266 Sg 266 122065       306
107  266 Bh 266 126942       216
108  266 Hs 266 130097       305
109  266 Mt 266 137299       371
104  267 Rf 267 121529       617
105  267 Db 267 122377       504
106  267 Sg 267 124425       291
107  267 Bh 267 127650       282
108  267 Hs 267 131789       111
109  267 Mt 267 137307       583
110  267 Ea 267 144341       393
104  268 Rf 268 123644       758
105  268 Db 268 125445       568
106  268 Sg 268 125606       578
107  268 Bh 268 129755       406
108  268 Hs 268 132162       443
109  268 Mt 268 138728       338
110  268 Ea 268 143795       539
105  269 Db 269 127460       831
106  269 Sg 269 128755       704
107  269 Bh 269 130694       443
108  269 Hs 269 134056       125
109  269 Mt 269 139055       591
110  269 Ea 269 145124       147
105  270 Db 270 130712       773
106  270 Sg 270 130329       662
107  270 Bh 270 133616       504
108  270 Hs 270 134650       307
109  270 Mt 270 140657       579
110  270 Ea 270 144720       310
106  271 Sg 271 133472       696
107  271 Bh 271 135179       598
108  271 Hs 271 137657       361
109  271 Mt 271 141139       606
110  271 Ea 271 146062       113
106  272 Sg 272 135158       824
107  272 Bh 272 138032       653
108  272 Hs 272 139052       617
109  272 Mt 272 143738       518
110  272 Ea 272 146317       696
111  272 Eb 272 153615       355
106  273 Sg 273 138220       710
107  273 Bh 273 139618       891
108  273 Hs 273 141986       885
109  273 Mt 273 144913       547
110  273 Ea 273 148863       136
111  273 Eb 273 153682       649
107  274 Bh 274 142440       838
108  274 Hs 274 143131       696
109  274 Mt 274 147492       598
110  274 Ea 274 149492       528
111  274 Eb 274 155713       662
107  275 Bh 275 144250       700
108  275 Hs 275 145952       767
109  275 Mt 275 148647       635
110  275 Ea 275 152176       484
111  275 Eb 275 156142       743
108  276 Hs 276 147208       885
109  276 Mt 276 151156       728
110  276 Ea 276 153034       653
111  276 Eb 276 158493       673
108  277 Hs 277 149841       780
109  277 Mt 277 152420       947
110  277 Ea 277 155647      1035
111  277 Eb 277 159519       664
112  277 Ec 277 163943       140
109  278 Mt 278 154812       897
110  278 Ea 278 156469       728
111  278 Eb 278 161604       679
112  278 Ec 278 164312       570
109  279 Mt 279 156193       771
110  279 Ea 279 158861       796
111  279 Eb 279 162468       712
112  279 Ec 279 166546       530
110  280 Ea 280 159795       910
111  280 Eb 280 164473       796
112  280 Ec 280 167039       687
110  281 Ea 281 162061       781
111  281 Eb 281 165372      1001
112  281 Ec 281 169286      1057
111  282 Eb 282 167486       953
112  282 Ec 282 169765       759
111  283 Eb 283 168415       835
112  283 Ec 283 171792       825
113  283 Ed 283 176451       782
112  284 Ec 284 172384       912
113  284 Ed 284 178080       859
112  285 Ec 285 174105       783
113  285 Ed 285 178732      1051
114  285 Ee 285 183698      1105
113  286 Ed 286 180481      1006
114  286 Ee 286 183855       825
113  287 Ed 287 181045       895
114  287 Ee 287 185599       826
115  287 Ef 287 191186       845
114  288 Ee 288 185689       913
115  288 Ef 288 192492       917
114  289 Ee 289 187279       785
115  289 Ef 289 192715      1099
116  289 Eg 289 198862      1167
115  290 Ef 290 194141      1057
116  290 Eg 290 198590       906
115  291 Ef 291 194384       951
116  291 Eg 291 200011       908
117  291 Eh 291 206564       948
116  292 Eg 292 199786       915
117  292 Eh 292 207549      1013
118  293 Ei 293 214670      1285
